mu,Drude,BCD,sQMD,dQMD,Inter,dInter,Green,Green_sea
0.005,-2.347679929564738,3.7391191554978986,3.932504809677522,1.1825646731809214,1.2101953223110657,-0.29050074337291054,-5.0278244401088035,0.0
0.01,-1.187441727814734,0.6888042754658402,1.4161495212826636,0.9188620538038812,0.4045728551840617,0.4205883887465146,-2.062246992136249,0.0
0.015,-0.6325817618461106,0.1521646897030154,0.7017853975382061,0.5882059475241033,0.18590402373615977,0.38408517634830164,-1.1133431092688486,0.0
0.02,-0.37823189616251507,0.012858854761648351,0.4088989714197467,0.39245314767008865,0.09395681328687411,0.3111426644195922,-0.6914327667096135,0.0
0.025,-0.24686592262881682,-0.02335656259014836,0.26398304655670757,0.2714522014630959,0.04877490651035062,0.2491451393313101,-0.46744971074487707,0.0
0.03,-0.17267001085778774,-0.02784727909763643,0.18354042516072125,0.19317055441179468,0.02742313348594302,0.19803112060352332,-0.3352817834798217,0.0
0.04,-0.09903065064349377,-0.016456146445852204,0.10406598904809757,0.10577556725381639,0.016199715562019282,0.12246638194291597,-0.19580781458543198,0.0
0.05,-0.06590738151964493,-0.006278168559419319,0.06820048055317827,0.06434086369794736,0.016903891842962954,0.07542301806385107,-0.128962756869364,0.0
0.055,-0.05575008349620572,-0.0031404768075650406,0.057245182654288886,0.0521071245139911,0.01741039027053994,0.05978336424995946,-0.10809852493847663,0.0
0.06,-0.21682201475000673,-0.0010219085769406224,0.048657574569523854,0.04292861694086552,0.017455215944108735,0.047739088599724276,-0.09211914044560164,0.0
0.065,1.5814868699716154,0.00020425976311649367,-0.037144635110516924,-0.03175234148313311,0.01694033420475992,-0.03420337900422163,-0.07957744466214382,0.0
0.07,0.07985485123275958,0.0010052873917114184,-0.028995173646694794,-0.024509423148720805,0.016279775195970746,-0.025108715739746556,-0.06952234245111659,0.0
0.075,0.062232816028173384,0.0013833943109867308,-0.021518088953788823,-0.017945856056250115,0.015220391720023272,-0.01763218111722467,-0.061311972184635716,0.0
0.08,0.049092621371693186,0.0015518008598792519,-0.01601091996622644,-0.01322985101812308,0.01401712527193135,-0.012504443004146076,-0.05450216149208548,0.0
0.09,0.03157930677961425,0.0015603385079149671,-0.008801271264925685,-0.007206723273415926,0.011532913895801777,-0.006390185513854899,-0.04391159433539202,0.0
0.1,0.021133368816704308,0.001395599682150635,-0.004627157117033435,-0.0037869265783884933,0.00926693977241008,-0.003213833817394389,-0.03611646149697683,0.0
